DOTUSDT
Opentime;Open;High;Low;Close;Volume;CloseTime
1613601000000;31.96890000;31.99730000;31.50000000;31.67550000;204390.77000000;1613602799999
1613602800000;31.66670000;31.97710000;31.55180000;31.78810000;126628.67000000;1613604599999
1613604600000;31.79000000;32.02750000;31.77690000;31.98620000;127095.52000000;1613606399999
1613606400000;31.98490000;32.40000000;31.96410000;32.22300000;212770.27000000;1613608199999
1613608200000;32.21540000;32.59260000;32.20000000;32.34100000;238393.36000000;1613609999999
1613610000000;32.33500000;32.36410000;31.80960000;31.90210000;310764.92000000;1613611799999
1613611800000;31.91290000;32.04600000;31.78560000;31.99890000;216557.10000000;1613613599999
1613613600000;31.99770000;32.07170000;31.79180000;31.90660000;149879.82000000;1613615399999
1613615400000;31.90660000;32.22010000;31.88330000;32.21010000;120302.70000000;1613617199999
1613617200000;32.21050000;32.25200000;31.86940000;31.89590000;160166.56000000;1613618999999
1613619000000;31.89690000;31.99000000;31.61480000;31.73700000;174130.28000000;1613620799999
1613620800000;31.73770000;31.77000000;31.40000000;31.71480000;330109.34000000;1613622599999
1613622600000;31.71630000;31.91520000;31.67590000;31.86970000;114940.55000000;1613624399999
1613624400000;31.87220000;31.97090000;31.75000000;31.87560000;105757.80000000;1613626199999
1613626200000;31.86060000;32.10600000;31.82280000;32.07830000;104446.47000000;1613627999999
1613628000000;32.07830000;32.08350000;31.85010000;31.88130000;123264.10000000;1613629799999
1613629800000;31.88390000;31.89740000;31.62640000;31.64270000;148429.35000000;1613631599999
1613631600000;31.63930000;31.68240000;31.50000000;31.51090000;220999.27000000;1613633399999
1613633400000;31.51180000;31.82290000;31.44000000;31.60260000;274496.94000000;1613635199999
1613635200000;31.60000000;31.77940000;31.39910000;31.53200000;200773.77000000;1613636999999
1613637000000;31.53060000;31.61440000;31.36010000;31.53560000;146484.25000000;1613638799999
1613638800000;31.54500000;31.55860000;31.08000000;31.16300000;282481.53000000;1613640599999
1613640600000;31.15520000;31.51430000;31.15220000;31.47750000;128471.97000000;1613642399999
1613642400000;31.47740000;31.49820000;31.21300000;31.45590000;122967.12000000;1613644199999
1613644200000;31.45440000;31.45590000;31.16060000;31.17320000;119207.62000000;1613645999999
1613646000000;31.17320000;31.26570000;31.01200000;31.10270000;167370.30000000;1613647799999
1613647800000;31.10000000;31.11180000;30.70000000;30.96570000;277015.58000000;1613649599999
1613649600000;30.95010000;31.14420000;30.54530000;31.01430000;281718.13000000;1613651399999
1613651400000;31.01430000;31.31790000;30.80280000;31.30580000;191342.03000000;1613653199999
1613653200000;31.29780000;31.30760000;31.12280000;31.22210000;150014.83000000;1613654999999
1613655000000;31.23150000;31.52990000;31.21420000;31.40990000;129904.67000000;1613656799999
1613656800000;31.40990000;31.43260000;31.21680000;31.34450000;206010.69000000;1613658599999
1613658600000;31.34360000;31.46920000;31.22590000;31.41820000;141057.83000000;1613660399999
1613660400000;31.41510000;31.51610000;31.20730000;31.22780000;154441.28000000;1613662199999
1613662200000;31.23860000;31.27330000;31.00000000;31.08190000;241481.75000000;1613663999999
1613664000000;31.07540000;31.37780000;31.05360000;31.29980000;213303.13000000;1613665799999
